"id","code","name","small_name","description","type","parent_id:id"
"cfop_118","1932","Aquisição de serviço de transporte iniciado em unidade da Federação diversa daquela onde inscrito o prestador",,"Classificam-se neste código as aquisições de serviços de transporte que tenham sido iniciados em unidade da Federação diversa daquela onde o prestador está inscrito como contribuinte.","input","cfop_92"
"cfop_119","1933","Aquisição de serviço tributado pelo ISSQN",,"Classificam-se neste código as aquisições de serviços, de competência municipal, desde que informados em Nota Fiscal modelo 1 ou 1-A.","input","cfop_92"
"cfop_120","1949","Outra entrada de mercadoria ou prestação de serviço não especificada",,"Classificam-se neste código as outras entradas de mercadorias ou prestações de serviços que não tenham sido especificadas nos códigos anteriores.","input","cfop_92"
"cfop_121","2000","ENTRADAS OU AQUISIÇÕES DE SERVIÇOS DE OUTROS ESTADOS",,,"input",
"cfop_122","2100","COMPRAS PARA INDUSTRIALIZAÇÃO, PRODUÇÃO RURAL, COMERCIALIZAÇÃO OU PRESTAÇÃO DE SERVIÇOS",,,"input","cfop_121"
"cfop_123","2101","Compra para industrialização ou produção rural",,"Classificam-se neste código as compras de mercadorias a serem utilizadas em processo de industrialização ou produção rural. Também serão classificadas neste código as entradas de mercadorias em estabelecimento industrial ou produtor rural de cooperativa recebidas de seus cooperados ou de estabelecimento de outra cooperativa.","input","cfop_122"
"cfop_124","2102","Compra para comercialização",,"Classificam-se neste código as compras de mercadorias a serem comercializadas. Também serão classificadas neste código as entradas de mercadorias em estabelecimento comercial de cooperativa recebidas de seus cooperados ou de estabelecimento de outra cooperativa.","input","cfop_122"
"cfop_125","2111","Compra para industrialização de mercadoria recebida anteriormente em consignação industrial",,"Classificam-se neste código as compras efetivas de mercadorias a serem utilizadas em processo de industrialização, recebidas anteriormente a título de consignação industrial.","input","cfop_122"
"cfop_126","2113","Compra para comercialização, de mercadoria recebida anteriormente em consignação mercantil",,"Classificam-se neste código as compras efetivas de mercadorias recebidas anteriormente a título de consignação mercantil.","input","cfop_122"
"cfop_127","2116","Compra para industrialização ou produção rural originada de encomenda para recebimento futuro",,"Classificam-se neste código as compras de mercadorias a serem utilizadas em processo de industrialização ou produção rural, quando da entrada real da mercadoria, cuja aquisição tenha sido classificada no código 2.922  Lançamento efetuado a título de simples faturamento decorrente de compra para recebimento futuro.","input","cfop_122"
"cfop_128","2117","Compra para comercialização originada de encomenda para recebimento futuro",,"Classificam-se neste código as compras de mercadorias a serem comercializadas, quando da entrada real da mercadoria, cuja aquisição tenha sido classificada no código 2.922 - Lançamento efetuado a título de simples faturamento decorrente de compra para recebimento futuro.","input","cfop_122"
"cfop_129","2118","Compra de mercadoria para comercialização pelo adquirente originário, entregue pelo vendedor remetente ao destinatário, em venda à ordem",,"Classificam-se neste código as compras de mercadorias já comercializadas, que, sem transitar pelo estabelecimento do adquirente originário, sejam entregues pelo vendedor remetente diretamente ao destinatário, em operação de venda à ordem, cuja venda seja classificada, pelo adquirente originário, no código 6.120 - Venda de mercadoria adquirida ou recebida de terceiros entregue ao destinatário pelo vendedor remetente, em venda à ordem.","input","cfop_122"
"cfop_130","2120","Compra para industrialização, em venda à ordem, já recebida do vendedor remetente",,"Classificam-se neste código as compras de mercadorias a serem utilizadas em processo de industrialização, em vendas à ordem, já recebidas do vendedor remetente, por ordem do adquirente originário.","input","cfop_122"
"cfop_131","2121","Compra para comercialização, em venda à ordem, já recebida do vendedor remetente",,"Classificam-se neste código as compras de mercadorias a serem comercializadas, em vendas à ordem, já recebidas do vendedor remetente por ordem do adquirente originário.","input","cfop_122"
"cfop_132","2122","Compra para industrialização em que a mercadoria foi remetida pelo fornecedor ao industrializador sem transitar pelo estabelecimento adquirente",,"Classificam-se neste código as compras de mercadorias a serem utilizadas em processo de industrialização, remetidas pelo fornecedor para o industrializador sem que a mercadoria tenha transitado pelo estabelecimento do adquirente.","input","cfop_122"
"cfop_133","2124","Industrialização efetuada por outra empresa",,"Classificam-se neste código as entradas de mercadorias industrializadas por terceiros, compreendendo os valores referentes aos serviços prestados e os das mercadorias de propriedade do industrializador empregadas no processo industrial. Quando a industrialização efetuada se referir a bens do ativo imobilizado ou de mercadorias para uso ou consumo do estabelecimento encomendante, a entrada deverá ser classificada nos códigos 2.551 - Compra de bem para o ativo imobilizado ou 2.556 - Compra de material para uso ou consumo.","input","cfop_122"
"cfop_134","2125","Industrialização efetuada por outra empresa quando a mercadoria remetida para utilização no processo de industrialização não transitou pelo estabelecimento adquirente da mercadoria",,"Classificam-se neste código as entradas de mercadorias industrializadas por outras empresas, em que as mercadorias remetidas para utilização no processo de industrialização não transitaram pelo estabelecimento do adquirente das mercadorias, compreendendo os valores referentes aos serviços prestados e os das mercadorias de propriedade do industrializador empregadas no processo industrial. Quando a industrialização efetuada se referir a bens do ativo imobilizado ou de mercadorias para uso ou consumo do estabelecimento encomendante, a entrada deverá ser classificada nos códigos 2.551 - Compra de bem para o ativo imobilizado ou 2.556 - Compra de material para uso ou consumo.","input","cfop_122"
"cfop_135","2126","Compra para utilização na prestação de serviço",,"Classificam-se neste código as entradas de mercadorias a serem utilizadas nas prestações de serviços.","input","cfop_122"
"cfop_136","2150","TRANSFERÊNCIAS PARA INDUSTRIALIZAÇÃO, PRODUÇÃO RURAL, COMERCIALIZAÇÃO OU PRESTAÇÃO DE SERVIÇOS",,,"input","cfop_121"
"cfop_137","2151","Transferência para industrialização ou produção rural",,"Classificam-se neste código as entradas de mercadorias recebidas em transferência de outro estabelecimento da mesma empresa, para serem utilizadas em processo de industrialização ou produção rural.","input","cfop_136"
"cfop_138","2152","Transferência para comercialização",,"Classificam-se neste código as entradas de mercadorias recebidas em transferência de outro estabelecimento da mesma empresa, para serem comercializadas.","input","cfop_136"
"cfop_139","2153","Transferência de energia elétrica para distribuição",,"Classificam-se neste código as entradas de energia elétrica recebida em transferência de outro estabelecimento da mesma empresa, para distribuição.","input","cfop_136"
"cfop_140","2154","Transferência para utilização na prestação de serviço",,"Classificam-se neste código as entradas de mercadorias recebidas em transferência de outro estabelecimento da mesma empresa, para serem utilizadas nas prestações de serviços.","input","cfop_136"
"cfop_141","2200","DEVOLUÇÕES DE VENDAS DE PRODUÇÃO PRÓPRIA, DE TERCEIROS OU ANULAÇÕES DE VALORES",,,"input","cfop_121"
"cfop_142","2201","Devolução de venda de produção do estabelecimento",,"Classificam-se neste código as devoluções de vendas de produtos industrializados ou produzidos pelo próprio estabelecimento, cujas saídas tenham sido classificadas como 6.101 - Venda de produção do estabelecimento.","input","cfop_141"
"cfop_143","2202","Devolução de venda de mercadoria adquirida ou recebida de terceiros",,"Classificam-se neste código as devoluções de vendas de mercadorias adquiridas ou recebidas de terceiros, que não tenham sido objeto de industrialização no estabelecimento, cujas saídas tenham sido classificadas como Venda de mercadoria adquirida ou recebida de terceiros.","input","cfop_141"
"cfop_144","2203","Devolução de venda de produção do estabelecimento, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio",,"Classificam-se neste código as devoluções de vendas de produtos industrializados ou produzidos pelo próprio estabelecimento, cujas saídas foram classificadas no código 6.109  Venda de produção do estabelecimento, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio.","input","cfop_141"
