"id","code","name","small_name","description","type","parent_id:id","internal_type","id_dest"
"cfop_1653","1653","Compra de combustível ou lubrificante por consumidor ou usuário final","Compra de combustível ou lubrificante por consumidor ou usuá","Classificam-se neste código as compras de combustíveis ou lubrificantes a serem consumidos em processo de industrialização de outros produtos, na produção rural, na prestação de serviços ou por usuário final.","input","cfop_1650","normal",1
"cfop_1654","1654","Retorno de combustível ou lubrificante remetido para armazenagem","Retorno de combustível ou lubrificante remetido para armazen","Classificam-se neste código as entradas, ainda que simbólicas, por retorno de combustíveis ou lubrificantes, remetidos para armazenagem.","input","cfop_1650","normal",1
"cfop_1658","1658","Transferência de combustível e lubrificante para industrialização","Transferência de combustível e lubrificante para industrialização","Transferência de combustível e lubrificante para industrialização","input","cfop_1650","normal",1
"cfop_1659","1659","Transferência de combustível e lubrificante para comercialização","Transferência de combustível e lubrificante para comercialização","Transferência de combustível e lubrificante para comercialização","input","cfop_1650","normal",1
"cfop_1660","1660","Devolução de venda de combustível ou lubrificante destinado à industrialização subseqüente","Devolução de venda de combustível ou lubrificante destinado à industrialização subseqüente","Devolução de venda de combustível ou lubrificante destinado à industrialização subseqüente","input","cfop_1650","normal",1
"cfop_1661","1661","Devolução de venda de combustível ou lubrificante destinado à industrialização subseqüente","Devolução de venda de combustível ou lubrificante destinado à industrialização subseqüente","Devolução de venda de combustível ou lubrificante destinado à industrialização subseqüente","input","cfop_1650","normal",1
"cfop_1662","1662","Devolução de venda de combustível ou lubrificante destinado a consumidor ou usuário final","Devolução de venda de combustível ou lubrificante destinado a consumidor ou usuário final","Devolução de venda de combustível ou lubrificante destinado a consumidor ou usuário final","input","cfop_1650","normal",1
"cfop_1663","1663","Entrada de combustível ou lubrificante para armazenagem","Entrada de combustível ou lubrificante para armazenagem","Entrada de combustível ou lubrificante para armazenagem","input","cfop_1650","normal",1
"cfop_1664","1664","Retorno de combustível ou lubrificante remetido para armazenagem","Retorno de combustível ou lubrificante remetido para armazenagem","Retorno de combustível ou lubrificante remetido para armazenagem","input","cfop_1650","normal",1
"cfop_1900","1900","OUTRAS ENTRADAS DE MERCADORIAS OU AQUISIÇÕES DE SERVIÇOS","OUTRAS ENTRADAS DE MERCADORIAS OU AQUISIÇÕES DE SERVIÇOS",,"input","cfop_1000","view",1
"cfop_1901","1901","Entrada para industrialização por encomenda","Entrada para industrialização por encomenda","Classificam-se neste código as entradas de insumos recebidos para industrialização por encomenda de outra empresa ou de outro estabelecimento da mesma empresa.","input","cfop_1900","normal",1
"cfop_1902","1902","Retorno de mercadoria remetida para industrialização por encomenda","Retorno de mercadoria remetida para industrialização por enc","Classificam-se neste código o retorno dos insumos remetidos para industrialização por encomenda, incorporados ao produto final pelo estabelecimento industrializador.","input","cfop_1900","normal",1
"cfop_1903","1903","Entrada de mercadoria remetida para industrialização e não aplicada no referido processo","Entrada de mercadoria remetida para industrialização e não a","Classificam-se neste código as entradas em devolução de insumos remetidos para industrialização e não aplicados no referido processo.","input","cfop_1900","normal",1
"cfop_1904","1904","Retorno de remessa para venda fora do estabelecimento","Retorno de remessa para venda fora do estabelecimento","Classificam-se neste código as entradas em retorno de mercadorias remetidas para venda fora do estabelecimento, inclusive por meio de veículos, e não comercializadas.","input","cfop_1900","normal",1
"cfop_1905","1905","Entrada de mercadoria recebida para depósito em depósito fechado ou armazém geral","Entrada de mercadoria recebida para depósito em depósito fec","Classificam-se neste código as entradas de mercadorias recebidas para depósito em depósito fechado ou armazém geral.","input","cfop_1900","normal",1
"cfop_1906","1906","Retorno de mercadoria remetida para depósito fechado ou armazém geral","Retorno de mercadoria remetida para depósito fechado ou arma","Classificam-se neste código as entradas em retorno de mercadorias remetidas para depósito em depósito fechado ou armazém geral.","input","cfop_1900","normal",1
"cfop_1907","1907","Retorno simbólico de mercadoria remetida para depósito fechado ou armazém geral","Retorno simbólico de mercadoria remetida para depósito fecha","Classificam-se neste código as entradas em retorno simbólico de mercadorias remetidas para depósito em depósito fechado ou armazém geral, quando as mercadorias depositadas tenham sido objeto de saída a qualquer título e que não tenham retornado ao estabelecimento depositante.","input","cfop_1900","normal",1
"cfop_1908","1908","Entrada de bem por conta de contrato de comodato","Entrada de bem por conta de contrato de comodato","Classificam-se neste código as entradas de bens recebidos em cumprimento de contrato de comodato.","input","cfop_1900","normal",1
"cfop_1909","1909","Retorno de bem remetido por conta de contrato de comodato","Retorno de bem remetido por conta de contrato de comodato","Classificam-se neste código as entradas de bens recebidos em devolução após cumprido o contrato de comodato.","input","cfop_1900","normal",1
"cfop_1910","1910","Entrada de bonificação, doação ou brinde","Entrada de bonificação, doação ou brinde","Classificam-se neste código as entradas de mercadorias recebidas a título de bonificação, doação ou brinde.","input","cfop_1900","normal",1
"cfop_1911","1911","Entrada de amostra grátis","Entrada de amostra grátis","Classificam-se neste código as entradas de mercadorias recebidas a título de amostra grátis.","input","cfop_1900","normal",1
"cfop_1912","1912","Entrada de mercadoria ou bem recebido para demonstração","Entrada de mercadoria ou bem recebido para demonstração","Classificam-se neste código as entradas de mercadorias ou bens recebidos para demonstração.","input","cfop_1900","normal",1
"cfop_1913","1913","Retorno de mercadoria ou bem remetido para demonstração","Retorno de mercadoria ou bem remetido para demonstração","Classificam-se neste código as entradas em retorno de mercadorias ou bens remetidos para demonstração.","input","cfop_1900","normal",1
"cfop_1914","1914","Retorno de mercadoria ou bem remetido para exposição ou feira","Retorno de mercadoria ou bem remetido para exposição ou feir","Classificam-se neste código as entradas em retorno de mercadorias ou bens remetidos para exposição ou feira.","input","cfop_1900","normal",1
"cfop_1915","1915","Entrada de mercadoria ou bem recebido para conserto ou reparo","Entrada de mercadoria ou bem recebido para conserto ou repar","Classificam-se neste código as entradas de mercadorias ou bens recebidos para conserto ou reparo.","input","cfop_1900","normal",1
"cfop_1916","1916","Retorno de mercadoria ou bem remetido para conserto ou reparo","Retorno de mercadoria ou bem remetido para conserto ou repar","Classificam-se neste código as entradas em retorno de mercadorias ou bens remetidos para conserto ou reparo.","input","cfop_1900","normal",1
"cfop_1917","1917","Entrada de mercadoria recebida em consignação mercantil ou industrial","Entrada de mercadoria recebida em consignação mercantil ou i","Classificam-se neste código as entradas de mercadorias recebidas a título de consignação mercantil ou industrial.","input","cfop_1900","normal",1
"cfop_1918","1918","Devolução de mercadoria remetida em consignação mercantil ou industrial","Devolução de mercadoria remetida em consignação mercantil ou","Classificam-se neste código as entradas por devolução de mercadorias remetidas anteriormente a título de consignação mercantil ou industrial.","input","cfop_1900","normal",1
"cfop_1919","1919","Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, remetida anteriormente em consignação mercantil ou industrial","Devolução simbólica de mercadoria vendida ou utilizada em pr","Classificam-se neste código as entradas por devolução simbólica de mercadorias vendidas ou utilizadas em processo industrial, remetidas anteriormente a título de consignação mercantil ou industrial.","input","cfop_1900","normal",1
