"id","code","name","small_name","description","type","parent_id:id","internal_type"
"cfop_96","1904","Retorno de remessa para venda fora do estabelecimento","Retorno de remessa para venda fora do estabelecimento","Classificam-se neste código as entradas em retorno de mercadorias remetidas para venda fora do estabelecimento, inclusive por meio de veículos, e não comercializadas.","input","cfop_92","normal"
"cfop_97","1905","Entrada de mercadoria recebida para depósito em depósito fechado ou armazém geral","Entrada de mercadoria recebida para depósito em depósito fec","Classificam-se neste código as entradas de mercadorias recebidas para depósito em depósito fechado ou armazém geral.","input","cfop_92","normal"
"cfop_98","1906","Retorno de mercadoria remetida para depósito fechado ou armazém geral","Retorno de mercadoria remetida para depósito fechado ou arma","Classificam-se neste código as entradas em retorno de mercadorias remetidas para depósito em depósito fechado ou armazém geral.","input","cfop_92","normal"
"cfop_99","1907","Retorno simbólico de mercadoria remetida para depósito fechado ou armazém geral","Retorno simbólico de mercadoria remetida para depósito fecha","Classificam-se neste código as entradas em retorno simbólico de mercadorias remetidas para depósito em depósito fechado ou armazém geral, quando as mercadorias depositadas tenham sido objeto de saída a qualquer título e que não tenham retornado ao estabelecimento depositante.","input","cfop_92","normal"
"cfop_100","1908","Entrada de bem por conta de contrato de comodato","Entrada de bem por conta de contrato de comodato","Classificam-se neste código as entradas de bens recebidos em cumprimento de contrato de comodato.","input","cfop_92","normal"
"cfop_101","1909","Retorno de bem remetido por conta de contrato de comodato","Retorno de bem remetido por conta de contrato de comodato","Classificam-se neste código as entradas de bens recebidos em devolução após cumprido o contrato de comodato.","input","cfop_92","normal"
"cfop_102","1910","Entrada de bonificação, doação ou brinde","Entrada de bonificação, doação ou brinde","Classificam-se neste código as entradas de mercadorias recebidas a título de bonificação, doação ou brinde.","input","cfop_92","normal"
"cfop_103","1911","Entrada de amostra grátis","Entrada de amostra grátis","Classificam-se neste código as entradas de mercadorias recebidas a título de amostra grátis.","input","cfop_92","normal"
"cfop_104","1912","Entrada de mercadoria ou bem recebido para demonstração","Entrada de mercadoria ou bem recebido para demonstração","Classificam-se neste código as entradas de mercadorias ou bens recebidos para demonstração.","input","cfop_92","normal"
"cfop_105","1913","Retorno de mercadoria ou bem remetido para demonstração","Retorno de mercadoria ou bem remetido para demonstração","Classificam-se neste código as entradas em retorno de mercadorias ou bens remetidos para demonstração.","input","cfop_92","normal"
"cfop_106","1914","Retorno de mercadoria ou bem remetido para exposição ou feira","Retorno de mercadoria ou bem remetido para exposição ou feir","Classificam-se neste código as entradas em retorno de mercadorias ou bens remetidos para exposição ou feira.","input","cfop_92","normal"
"cfop_107","1915","Entrada de mercadoria ou bem recebido para conserto ou reparo","Entrada de mercadoria ou bem recebido para conserto ou repar","Classificam-se neste código as entradas de mercadorias ou bens recebidos para conserto ou reparo.","input","cfop_92","normal"
"cfop_108","1916","Retorno de mercadoria ou bem remetido para conserto ou reparo","Retorno de mercadoria ou bem remetido para conserto ou repar","Classificam-se neste código as entradas em retorno de mercadorias ou bens remetidos para conserto ou reparo.","input","cfop_92","normal"
"cfop_109","1917","Entrada de mercadoria recebida em consignação mercantil ou industrial","Entrada de mercadoria recebida em consignação mercantil ou i","Classificam-se neste código as entradas de mercadorias recebidas a título de consignação mercantil ou industrial.","input","cfop_92","normal"
"cfop_110","1918","Devolução de mercadoria remetida em consignação mercantil ou industrial","Devolução de mercadoria remetida em consignação mercantil ou","Classificam-se neste código as entradas por devolução de mercadorias remetidas anteriormente a título de consignação mercantil ou industrial.","input","cfop_92","normal"
"cfop_111","1919","Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, remetida anteriormente em consignação mercantil ou industrial","Devolução simbólica de mercadoria vendida ou utilizada em pr","Classificam-se neste código as entradas por devolução simbólica de mercadorias vendidas ou utilizadas em processo industrial, remetidas anteriormente a título de consignação mercantil ou industrial.","input","cfop_92","normal"
"cfop_112","1922","Entrada de vasilhame ou sacaria","Entrada de vasilhame ou sacaria","Classificam-se neste código as entradas de vasilhame ou sacaria.","input","cfop_92","normal"
"cfop_113","1923","Entrada de mercadoria recebida do vendedor remetente, em venda à ordem","Entrada de mercadoria recebida do vendedor remetente, em ven","Classificam-se neste código as entradas de mercadorias recebidas do vendedor remetente, em vendas à ordem, cuja compra do adquirente originário, foi classificada nos códigos 1.120 - Compra para industrialização, em venda à ordem, já recebida do vendedor remetente ou 1.121 - Compra para comercialização, em venda à ordem, já recebida do vendedor remetente.","input","cfop_92","normal"
"cfop_114","1924","Entrada para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente","Entrada para industrialização por conta e ordem do adquirent","Classificam-se neste código as entradas de insumos recebidos para serem industrializados por conta e ordem do adquirente, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente dos mesmos.","input","cfop_92","normal"
"cfop_115","1925","Retorno de mercadoria remetida para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente","Retorno de mercadoria remetida para industrialização por con","Classificam-se neste código o retorno dos insumos remetidos por conta e ordem do adquirente, para industrialização e incorporados ao produto final pelo estabelecimento industrializador, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente.","input","cfop_92","normal"
"cfop_116","1926","Lançamento efetuado a título de reclassificação de mercadoria decorrente de formação de kit ou de sua desagregação","Lançamento efetuado a título de reclassificação de mercadori","Classificam-se neste código os registros efetuados a título de reclassificação decorrente de formação de kit de mercadorias ou de sua desagregação.","input","cfop_92","normal"
"cfop_117","1931","Lanç. efetuado pelo tomador do serviço de transporte quando a resp. de retenção do imposto for atribuída ao remetente ou alienante da merc., pelo serviço de transp. realizado por transp. autônomo ou por transp. não inscrito na UF onde iniciado o serviço","Lanç. efetuado pelo tomador do serviço de transporte quando ","Classificam-se neste código exclusivamente os lançamentos efetuados pelo tomador do serviço de transporte realizado por transportador autônomo ou por transportador não inscrito na unidade da Federação, onde iniciado o serviço, quando a responsabilidade pela retenção do imposto for atribuída ao remetente ou alienante da mercadoria.","input","cfop_92","normal"
"cfop_118","1932","Aquisição de serviço de transporte iniciado em unidade da Federação diversa daquela onde inscrito o prestador","Aquisição de serviço de transporte iniciado em unidade da Fe","Classificam-se neste código as aquisições de serviços de transporte que tenham sido iniciados em unidade da Federação diversa daquela onde o prestador está inscrito como contribuinte.","input","cfop_92","normal"
"cfop_119","1933","Aquisição de serviço tributado pelo ISSQN","Aquisição de serviço tributado pelo ISSQN","Classificam-se neste código as aquisições de serviços, de competência municipal, desde que informados em Nota Fiscal modelo 1 ou 1-A.","input","cfop_92","normal"
"cfop_120","1949","Outra entrada de mercadoria ou prestação de serviço não especificada","Outra entrada de mercadoria ou prestação de serviço não espe","Classificam-se neste código as outras entradas de mercadorias ou prestações de serviços que não tenham sido especificadas nos códigos anteriores.","input","cfop_92","normal"
