"id","code","name","type","parent_id:id"
"ncm_03032410","0303.24.10","Bagre (Ictalurus puntactus)","normal",
"ncm_03032490","0303.24.90","Outros","normal",
"ncm_03032500","0303.25.00","Carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)","normal",
"ncm_03032600","0303.26.00","Enguias (Anguilla spp.)","normal",
"ncm_03032900","0303.29.00","Outros","normal",
"ncm_03033","0303.3","Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae), exceto fígados, ovas e sêmen:","view",
"ncm_03033100","0303.31.00","Linguados-gigantes (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)","normal",
"ncm_03033200","0303.32.00","Solha (Pleuronectes platessa)","normal",
"ncm_03033300","0303.33.00","Linguados (Solea spp.)","normal",
"ncm_03033400","0303.34.00","Pregado (Psetta maxima)","normal",
"ncm_03033900","0303.39.00","Outros","normal",
"ncm_03034","0303.4","Atuns (do gênero Thunnus), bonito-listrado (Euthynnus (Katsuwonus) pelamis), exceto fígados, ovas e sêmen:","view",
"ncm_03034100","0303.41.00","Albacora-branca (Thunnus alalunga)","normal",
"ncm_03034200","0303.42.00","Albacora-laje (Thunnus albacares)","normal",
"ncm_03034300","0303.43.00","Bonito-listrado","normal",
"ncm_03034400","0303.44.00","Albacora-bandolim (Thunnus obesus)","normal",
"ncm_03034500","0303.45.00","Atuns azuis (Thunnus thynnus, Thunnus orientalis)","normal",
"ncm_03034600","0303.46.00","Atum azul do Sul (Thunnus maccoyii)","normal",
"ncm_03034900","0303.49.00","Outros","normal",
"ncm_03035","0303.5","Arenques (Clupea harengus, Clupea pallasii), sardinhas (Sardina pilchardus, Sardinops spp., Sardinella spp.), anchoveta (Sprattus sprattus), cavalinhas (Scomber scombrus, Scomber australasicus, Scomber japonicus), chicharros (Trachurus spp.), bijupirá (Rachycentron canadum) e espadarte (Xiphias gladius), exceto fígados, ovas e sêmen:","view",
"ncm_03035100","0303.51.00","Arenques (Clupea harengus, Clupea pallasii)","normal",
"ncm_03035300","0303.53.00","Sardinhas (Sardina pilchardus, Sardinops spp., Sardinella spp.), anchoveta (Sprattus sprattus)","normal",
"ncm_03035400","0303.54.00","Cavalinhas (Scomber scombrus, Scomber australasicus, Scomber japonicus)","normal",
"ncm_03035500","0303.55.00","Chicharros (Trachurus spp.)","normal",
"ncm_03035600","0303.56.00","Bijupirá (Rachycentron canadum)","normal",
"ncm_03035700","0303.57.00","Espadarte (Xiphias gladius)","normal",
"ncm_03036","0303.6","Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, exceto fígados, ovas e sêmen:","view",
"ncm_03036300","0303.63.00","Bacalhau-do-atlântico (Gadus mohrua), bacalhau-da-groelândia (Gadus ogac) e bacalhau-do-pacífico (Gadus macrocephalus)","normal",
"ncm_03036400","0303.64.00","Haddock ou lubina (Melanogrammus aeglefinus)","normal",
"ncm_03036500","0303.65.00","Saithe (Pollachius virens)","normal",
"ncm_03036600","0303.66.00","Merluzas e abróteas (Merluccius spp., Urophycis spp.)","normal",
"ncm_03036700","0303.67.00","Merluza-do-alasca (Theragra chalcogramma)","normal",
"ncm_03036800","0303.68.00","Verdinhos (Micromesistius poutassou, Micromesistius australis)","normal",
"ncm_030369","0303.69","Outros","view",
"ncm_03036910","0303.69.10","Merluza rosada (Macruronus magellanicus)","normal",
"ncm_03036990","0303.69.90","Outros","normal",
"ncm_03038","0303.8","Outros peixes, exceto fígados, ovas e sêmen:","view",
"ncm_030381","0303.81","Cação e outros tubarões","view",
"ncm_0303811","0303.81.1","Tubarão-azul (Prionace glauca)","view",
"ncm_03038111","0303.81.11","Inteiro","normal",
"ncm_03038112","0303.81.12","Eviscerado, sem cabeça e sem barbatanas","normal",
"ncm_03038113","0303.81.13","Em pedaços, com pele","normal",
"ncm_03038114","0303.81.14","Em pedaços, sem pele","normal",
"ncm_03038119","0303.81.19","Outros","normal",
"ncm_03038190","0303.81.90","Outros","normal",
"ncm_03038200","0303.82.00","Raias (Rajidae)","normal",
"ncm_030383","0303.83","Merluza negra e merluza antártica (Dissostichus spp.)","view",
"ncm_0303831","0303.83.1","Merluza negra (Dissostichus eleginoides)","view",
"ncm_03038311","0303.83.11","Evisceradas, sem cabeça e sem cauda","normal",
"ncm_03038312","0303.83.12","Cabeças","normal",
"ncm_03038319","0303.83.19","Outras","normal",
"ncm_0303832","0303.83.2","Merluza antártica (Dissostichus mawsoni)","view",
"ncm_03038321","0303.83.21","Evisceradas, sem cabeça e sem cauda","normal",
"ncm_03038322","0303.83.22","Cabeças","normal",
"ncm_03038329","0303.83.29","Outras","normal",
"ncm_03038400","0303.84.00","Robalos (Dicentrarchus spp.)","normal",
"ncm_030389","0303.89","Outros","view",
"ncm_03038910","0303.89.10","Corvina (Micropogonias furnieri)","normal",
"ncm_03038920","0303.89.20","Pescadas (Cynoscion spp.)","normal",
"ncm_0303893","0303.89.3","Agulhões (Istiophorus spp., Tetrapturus spp., Makaira spp.), pargo (Lutjanus purpureus) e peixe-sapo (Lophius gastrophysus)","view",
"ncm_03038931","0303.89.31","Agulhões (Istiophorus spp., Tetrapturus spp., Makaira spp.)","normal",
"ncm_03038932","0303.89.32","Pargo (Lutjanus purpureus)","normal",
"ncm_03038933","0303.89.33","Peixe-sapo (Lophius gastrophysus)","normal",
"ncm_0303894","0303.89.4","Cherne-poveiro (Polyprion americanus), garoupas (Acanthistius spp.), tainhas (Mujil spp.), esturjões (Acipenser baeri, Acipenser gueldenstaedtii, Acipenser persicus, Acipenser stellatus), peixes-rei (Atherina spp.), merluza rosada (Macruronus magellanicus) e nototenias (Patagonotothen spp.)","view",
"ncm_03038941","0303.89.41","Cherne-poveiro (Polyprion americanus)","normal",
"ncm_03038942","0303.89.42","Garoupas (Acanthistius spp.)","normal",
"ncm_03038943","0303.89.43","Tainhas (Mujil spp.)","normal",
"ncm_03038944","0303.89.44","Esturjões (Acipenser baeri, Acipenser gueldenstaedtii, Acipenser persicus, Acipenser stellatus)","normal",
"ncm_03038945","0303.89.45","Peixes-rei (Atherina spp.)","normal",
"ncm_03038946","0303.89.46","Nototenias (Patagonotothen spp.)","normal",
"ncm_0303895","0303.89.5","Curimatãs (Prochilodus spp.), tilápias (Tilapia spp., Sarotherodon spp., Danakilia spp.; seus híbridos), surubins (Pseudoplatystoma spp.), traíra (Hoplias malabaricus & H. cf. lacerdae), piaus (Leporinus spp.), pirarucus (Arapaima gigas) e anchoitas (Engraulis anchoita)","view",
"ncm_03038951","0303.89.51","Curimatãs (Prochilodus spp.)","normal",
"ncm_03038952","0303.89.52","Tilápias (Tilapia spp., Sarotherodon spp., Danakilia spp.; seus híbridos)","normal",
"ncm_03038953","0303.89.53","Surubins (Pseudoplatystoma spp.)","normal",
"ncm_03038954","0303.89.54","Traíra (Hoplias malabaricus & H. cf. lacerdae)","normal",
"ncm_03038955","0303.89.55","Piaus (Leporinus spp.)","normal",
"ncm_03038956","0303.89.56","Pirarucu (Arapaima gigas)","normal",
"ncm_03038957","0303.89.57","Anchoita (Engraulis anchoita)","normal",
"ncm_0303896","0303.89.6","Piramutaba (Brachyplatystoma vaillantii), dourada (Brachyplatystoma flavicans), pacu (Piaractus Mesopotamicus), tambaqui (Colossoma macropomum) e tambacu (híbrido de tambaqui e pacu)","view",
"ncm_03038961","0303.89.61","Piramutaba (Brachyplatystoma vaillantii)","normal",
"ncm_03038962","0303.89.62","Dourada (Brachyplatystoma flavicans)","normal",
"ncm_03038963","0303.89.63","Pacu (Piaractus Mesopotamicus)","normal",
"ncm_03038964","0303.89.64","Tambaqui (Colossoma macropomum)","normal",
"ncm_03038965","0303.89.65","Tambacu (híbrido de tambaqui e pacu)","normal",
"ncm_03038990","0303.89.90","Outros","normal",
"ncm_03039000","0303.90.00","Fígados, ovas e sêmen","normal",
"ncm_0304","03.04","Filés de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados.","view",
"ncm_03043","0304.3","Filés de tilápias (Oreochromis spp.), bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.), frescos ou refrigerados:","view",
"ncm_03043100","0304.31.00","Tilápias (Oreochromis spp.)","normal",
"ncm_030432","0304.32","Bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","view",
"ncm_03043210","0304.32.10","Bagre (Ictalurus puntactus)","normal",
"ncm_03043290","0304.32.90","Outros","normal",
"ncm_03043300","0304.33.00","Perca-do-nilo (Lates niloticus)","normal",
"ncm_03043900","0304.39.00","Outros","normal",
"ncm_03044","0304.4","Filés de outros peixes, frescos ou refrigerados:","view",
"ncm_03044100","0304.41.00","Salmões-do-pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus), salmão-do-atlântico (Salmo salar) e salmão-do-danúbio (Hucho hucho)","normal",
"ncm_03044200","0304.42.00","Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster)","normal",
"ncm_03044300","0304.43.00","Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae)","normal",
"ncm_03044400","0304.44.00","Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae","normal",
"ncm_03044500","0304.45.00","Espadarte (Xiphias gladius)","normal",
"ncm_03044600","0304.46.00","Merluza negra e merluza antártica (Dissostichus spp.)","normal",
"ncm_030449","0304.49","Outros","view",
"ncm_03044910","0304.49.10","Cherne-poveiro (Polyprion americanus)","normal",
"ncm_03044920","0304.49.20","Garoupas (Acanthistius spp.)","normal",
"ncm_03044990","0304.49.90","Outros","normal",
"ncm_03045","0304.5","Outros, frescos ou refrigerados:","view",
"ncm_03045100","0304.51.00","Tilápias (Oreochromis spp.), bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.)","normal",
"ncm_03045200","0304.52.00","Salmonídeos","normal",
"ncm_03045300","0304.53.00","Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae","normal",
"ncm_03045400","0304.54.00","Espadarte (Xiphias gladius)","normal",
"ncm_03045500","0304.55.00","Merluza negra e merluza antártica (Dissostichus spp.)","normal",
"ncm_03045900","0304.59.00","Outros","normal",
"ncm_03046","0304.6","Filés de tilápias (Oreochromis spp.), bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.), congelados:","view",
"ncm_03046100","0304.61.00","Tilápias (Oreochromis spp.)","normal",
"ncm_030462","0304.62","Bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","view",
"ncm_03046210","0304.62.10","Bagre (Ictalurus puntactus)","normal",
"ncm_03046290","0304.62.90","Outros","normal",
"ncm_03046300","0304.63.00","Perca-do-nilo (Lates niloticus)","normal",
"ncm_03046900","0304.69.00","Outros","normal",
"ncm_03047","0304.7","Filés de peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, congelados:","view",
"ncm_03047100","0304.71.00","Bacalhau-do-atlântico (Gadus mohrua), bacalhau-da-groelândia (Gadus ogac) e bacalhau-do-pacífico (Gadus macrocephalus)","normal",
"ncm_03047200","0304.72.00","Haddock ou lubina (Melanogrammus aeglefinus)","normal",
"ncm_03047300","0304.73.00","Saithe (Pollachius virens)","normal",
"ncm_03047400","0304.74.00","Merluzas e abróteas (Merluccius spp., Urophycis spp.)","normal",
"ncm_03047500","0304.75.00","Merluza-do-alasca (Theragra chalcogramma)","normal",
"ncm_03047900","0304.79.00","Outros","normal",
"ncm_03048","0304.8","Filés de outros peixes, congelados:","view",
"ncm_03048100","0304.81.00","Salmões-do-pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus), salmão-do-atlântico (Salmo salar) e salmão-do-danúbio (Hucho hucho)","normal",
"ncm_03048200","0304.82.00","Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster)","normal",
"ncm_03048300","0304.83.00","Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae)","normal",
"ncm_03048400","0304.84.00","Espadarte (Xiphias gladius)","normal",
"ncm_030485","0304.85","Merluza negra e merluza antártica (Dissostichus spp.)","view",
"ncm_03048510","0304.85.10","Merluza negra (Dissostichus eleginoides)","normal",
"ncm_03048520","0304.85.20","Merluza antártica (Dissostichus mawsoni)","normal",
"ncm_03048600","0304.86.00","Arenques (Clupea harengus, Clupea pallasii)","normal",
"ncm_03048700","0304.87.00","Atuns (do gênero Thunnus), bonito-listrado (Euthynnus (Katsuwonus) pelamis)","normal",
"ncm_030489","0304.89","Outros","view",
"ncm_03048910","0304.89.10","Pargo (Lutjanus purpureus)","normal",
"ncm_03048920","0304.89.20","Cherne-poveiro (Polyprion americanus)","normal",
"ncm_03048930","0304.89.30","Garoupas (Acanthistius spp.)","normal",
"ncm_03048940","0304.89.40","Tubarão-azul (Prionace glauca)","normal",
"ncm_03048990","0304.89.90","Outros","normal",
"ncm_03049","0304.9","Outros, congelados:","view",
"ncm_03049100","0304.91.00","Espadarte (Xiphias gladius)","normal",
"ncm_030492","0304.92","Merluza negra e merluza antártica (Dissostichus spp.)","view",
"ncm_0304921","0304.92.1","Merluza negra (Dissostichus eleginoides)","view",
"ncm_03049211","0304.92.11","Bochechas (cheeks)","normal",
"ncm_03049212","0304.92.12","Colares (collars)","normal",
"ncm_03049219","0304.92.19","Outros","normal",
"ncm_0304922","0304.92.2","Merluza antártica (Dissostichus mawsoni)","view",
"ncm_03049221","0304.92.21","Bochechas (cheeks)","normal",
"ncm_03049222","0304.92.22","Colares (collars)","normal",
"ncm_03049229","0304.92.29","Outros","normal",
"ncm_03049300","0304.93.00","Tilápias (Oreochromis spp.), bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.)","normal",
"ncm_03049400","0304.94.00","Merluza-do-alasca (Theragra chalcogramma)","normal",
"ncm_03049500","0304.95.00","Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, exceto a merluza-do-alasca (Theragra chalcogramma)","normal",
"ncm_03049900","0304.99.00","Outros","normal",
"ncm_0305","03.05","Peixes secos, salgados ou em salmoura; peixes defumados, mesmo cozidos antes ou durante a defumação; farinhas, pós e pellets, de peixe, próprios para alimentação humana.","view",
"ncm_03051000","0305.10.00","Farinhas, pós e pellets, de peixe, próprios para alimentação humana","normal",
"ncm_03052000","0305.20.00","Fígados, ovas e sêmen, de peixes, secos, defumados, salgados ou em salmoura","normal",
"ncm_03053","0305.3","Filés de peixes, secos, salgados ou em salmoura, mas não defumados:","view",
"ncm_03053100","0305.31.00","Tilápias (Oreochromis spp.), bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.)","normal",
"ncm_030532","0305.32","Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae","view",
"ncm_03053210","0305.32.10","Bacalhau-do-atlântico (Gadus mohrua), bacalhau-da-groelândia (Gadus ogac) e bacalhau-do-pacífico (Gadus macrocephalus)","normal",
"ncm_03053220","0305.32.20","Saithe (Pollachius virens)","normal",
"ncm_03053290","0305.32.90","Outros","normal",
"ncm_030539","0305.39","Outros","view",
"ncm_03053910","0305.39.10","Ling (Molva molva) e zarbo (Brosme brosme)","normal",
"ncm_03053990","0305.39.90","Outros","normal",
"ncm_03054","0305.4","Peixes defumados, mesmo em filés, exceto desperdícios comestíveis de peixes:","view",
"ncm_03054100","0305.41.00","Salmões-do-pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus), salmão-do-atlântico (Salmo salar) e salmão-do-danúbio (Hucho hucho)","normal",
"ncm_03054200","0305.42.00","Arenques (Clupea harengus, Clupea pallasii)","normal",
"ncm_03054300","0305.43.00","Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster)","normal",
"ncm_03054400","0305.44.00","Tilápias (Oreochromis spp.), bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.)","normal",
"ncm_030549","0305.49","Outros","view",
"ncm_03054910","0305.49.10","Bacalhau-do-atlântico (Gadus mohrua), bacalhau-da-groelândia (Gadus ogac) e bacalhau-do-pacífico (Gadus macrocephalus)","normal",
