"id","code","segment","item","name"
"cest_601700","06.017.00","06. Combustíveis e lubrificantes","17.0","Óleos de petróleo ou de minerais betuminosos (exceto óleos brutos) e preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70% ou mais, em peso, de óleos de petróleo ou de minerais betuminosos, que contenham biodiesel, exceto os resíduos de óleos"
"cest_700100","07.001.00","07. Energia elétrica","1.0","Energia elétrica"
"cest_800100","08.001.00","08. Ferramentas","1.0","Ferramentas de borracha vulcanizada não endurecida"
"cest_800200","08.002.00","08. Ferramentas","2.0","Ferramentas, armações e cabos de ferramentas, de madeira"
"cest_800200","08.002.00","08. Ferramentas","2.0","Ferramentas, armações e cabos de ferramentas, de madeira"
"cest_800300","08.003.00","08. Ferramentas","3.0","Mós e artefatos semelhantes, sem armação, para moer, desfibrar, triturar, amolar, polir, retificar ou cortar; pedras para amolar ou para polir, manualmente, e suas partes, de pedras naturais, de abrasivos naturais ou artificiais aglomerados ou de cerâmica, mesmo com partes de outras matérias"
"cest_800400","08.004.00","08. Ferramentas","4.0","Pás, alviões, picaretas, enxadas, sachos, forcados e forquilhas, ancinhos e raspadeiras; machados, podões e ferramentas semelhantes com gume; tesouras de podar de todos os tipos; foices e foicinhas, facas para feno ou para palha, tesouras para sebes, cunhas e outras ferramentas manuais para agricultura, horticultura ou silvicultura"
"cest_800500","08.005.00","08. Ferramentas","5.0","Folhas de serras de fita"
"cest_800600","08.006.00","08. Ferramentas","6.0","Lâminas de serras máquinas"
"cest_800700","08.007.00","08. Ferramentas","7.0","Serras manuais e outras folhas de serras (incluídas as fresas-serras e as folhas não dentadas para serras), exceto as classificadas nos CEST 08.005.00 e 08.006.00"
"cest_800800","08.008.00","08. Ferramentas","8.0","Limas, grosas, alicates (mesmo cortantes), tenazes, pinças, cisalhas para metais, corta-tubos, corta-pinos, saca-bocados e ferramentas semelhantes, manuais, exceto as pinças para sobrancelhas classificadas na posição 8203.20.90"
"cest_800900","08.009.00","08. Ferramentas","9.0","Chaves de porcas, manuais (incluídas as chaves dinamométricas); chaves de caixa intercambiáveis, mesmo com cabos"
"cest_801000","08.010.00","08. Ferramentas","10.0","Ferramentas manuais (incluídos os diamantes de vidraceiro) não especificadas nem compreendidas em outras posições, lamparinas ou lâmpadas de soldar (maçaricos) e semelhantes; tornos de apertar, sargentos e semelhantes, exceto os acessórios ou partes de máquinas-ferramentas; bigornas; forjas-portáteis; mós com armação, manuais ou de pedal"
"cest_801100","08.011.00","08. Ferramentas","11.0","Ferramentas de pelo menos duas das posições 8202 a 8205, acondicionadas em sortidos para venda a retalho"
"cest_801200","08.012.00","08. Ferramentas","12.0","Ferramentas de roscar interior ou exteriormente; de mandrilar ou de brochar; e de fresar"
"cest_801200","08.012.00","08. Ferramentas","12.0","Ferramentas de roscar interior ou exteriormente; de mandrilar ou de brochar; e de fresar"
"cest_801200","08.012.00","08. Ferramentas","12.0","Ferramentas de roscar interior ou exteriormente; de mandrilar ou de brochar; e de fresar"
"cest_801300","08.013.00","08. Ferramentas","13.0","Outras ferramentas intercambiáveis para ferramentas manuais, mesmo mecânicas, ou para máquinas-ferramentas (por exemplo, de embutir, estampar, puncionar, furar, tornear, aparafusar), incluídas as fieiras de estiragem ou de extrusão, para metais, e as ferramentas de perfuração ou de sondagem, exceto forma ou gabarito de produtos em epoxy, exceto as classificadas no CEST 08.012.00"
"cest_801400","08.014.00","08. Ferramentas","14.0","Facas e lâminas cortantes, para máquinas ou para aparelhos mecânicos"
"cest_801500","08.015.00","08. Ferramentas","15.0","Plaquetas ou pastilhas intercambiáveis"
"cest_801600","08.016.00","08. Ferramentas","16.0","Outras plaquetas, varetas, pontas e objeto semelhantes para ferramentas, não montados, de ceramais (""cermets""), exceto as classificadas no CEST 08.015.00"
"cest_801700","08.017.00","08. Ferramentas","17.0","Facas de lâmina cortante ou serrilhada, incluídas as podadeiras de lâmina móvel, e suas lâmicas, exceto as de uso doméstico"
"cest_801800","08.018.00","08. Ferramentas","18.0","Tesouras e suas lâminas"
"cest_801900","08.019.00","08. Ferramentas","19.0","Ferramentas pneumáticas, hidráulicas ou com motor (elétrico ou não elétrico) incorporado, de uso manual"
"cest_802000","08.020.00","08. Ferramentas","20.0","Instrumentos e aparelhos de geodésia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bussolas; telêmetros"
"cest_802100","08.021.00","08. Ferramentas","21.0","Instrumentos de desenho, de traçado ou de cálculo; metros, micrômetros, paquímetros, calibres e semelhantes; partes e acessórios"
"cest_802100","08.021.00","08. Ferramentas","21.0","Instrumentos de desenho, de traçado ou de cálculo; metros, micrômetros, paquímetros, calibres e semelhantes; partes e acessórios"
"cest_802100","08.021.00","08. Ferramentas","21.0","Instrumentos de desenho, de traçado ou de cálculo; metros, micrômetros, paquímetros, calibres e semelhantes; partes e acessórios"
"cest_802100","08.021.00","08. Ferramentas","21.0","Instrumentos de desenho, de traçado ou de cálculo; metros, micrômetros, paquímetros, calibres e semelhantes; partes e acessórios"
"cest_802200","08.022.00","08. Ferramentas","22.0","Termômetros, suas partes e acessórios"
"cest_802200","08.022.00","08. Ferramentas","22.0","Termômetros, suas partes e acessórios"
"cest_802300","08.023.00","08. Ferramentas","23.0","Pirômetros, suas partes e acessórios"
"cest_802300","08.023.00","08. Ferramentas","23.0","Pirômetros, suas partes e acessórios"
"cest_900100","09.001.00","09. Lâmpadas, reatores e “starter”","1.0","Lâmpadas elétricas"
"cest_900200","09.002.00","09. Lâmpadas, reatores e “starter”","2.0","Lâmpadas eletrônicas"
"cest_900300","09.003.00","09. Lâmpadas, reatores e “starter”","3.0","Reatores para lâmpadas ou tubos de descargas"
"cest_900400","09.004.00","09. Lâmpadas, reatores e “starter”","4.0","“Starter”"
"cest_900500","09.005.00","09. Lâmpadas, reatores e “starter”","5.0","Lâmpadas de LED (Diodos Emissores de Luz)"
"cest_1000100","10.001.00","10. Materiais de construção e congêneres","1.0","Cal"
"cest_1000200","10.002.00","10. Materiais de construção e congêneres","2.0","Argamassas"
"cest_1000200","10.002.00","10. Materiais de construção e congêneres","2.0","Argamassas"
"cest_1000300","10.003.00","10. Materiais de construção e congêneres","3.0","Outras argamassas"
"cest_1000400","10.004.00","10. Materiais de construção e congêneres","4.0","Silicones em formas primárias, para uso na construção"
"cest_1000500","10.005.00","10. Materiais de construção e congêneres","5.0","Revestimentos de PVC e outros plásticos; forro, sancas e afins de PVC, para uso na construção"
"cest_1000600","10.006.00","10. Materiais de construção e congêneres","6.0","Tubos, e seus acessórios (por exemplo, juntas, cotovelos, flanges, uniões), de plásticos, para uso na construção"
"cest_1000700","10.007.00","10. Materiais de construção e congêneres","7.0","Revestimento de pavimento de PVC e outros plásticos"
"cest_1000800","10.008.00","10. Materiais de construção e congêneres","8.0","Chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plásticos, mesmo em rolos, para uso na construção"
"cest_1000900","10.009.00","10. Materiais de construção e congêneres","9.0","Veda rosca, lona plástica para uso na construção, fitas isolantes e afins"
"cest_1000900","10.009.00","10. Materiais de construção e congêneres","9.0","Veda rosca, lona plástica para uso na construção, fitas isolantes e afins"
"cest_1000900","10.009.00","10. Materiais de construção e congêneres","9.0","Veda rosca, lona plástica para uso na construção, fitas isolantes e afins"
"cest_1001000","10.010.00","10. Materiais de construção e congêneres","10.0","Telha de plástico, mesmo reforçada com fibra de vidro"
"cest_1001100","10.011.00","10. Materiais de construção e congêneres","11.0","Cumeeira de plástico, mesmo reforçada com fibra de vidro"
"cest_1001200","10.012.00","10. Materiais de construção e congêneres","12.0","Chapas, laminados plásticos em bobina, para uso na construção, exceto os descritos nos CEST 10.010.00 e 10.011.00"
"cest_1001300","10.013.00","10. Materiais de construção e congêneres","13.0","Banheiras, boxes para chuveiros, pias, lavatórios, bidês, sanitários e seus assentos e tampas, caixas de descarga e artigos semelhantes para usos sanitários ou higiênicos, de plásticos"
"cest_1001400","10.014.00","10. Materiais de construção e congêneres","14.0","Artefatos de higiene/toucador de plástico, para uso na construção"
"cest_1001500","10.015.00","10. Materiais de construção e congêneres","15.0","Caixa d’água, inclusive sua tampa, de plástico, mesmo reforçadas com fibra de vidro"
"cest_1001600","10.016.00","10. Materiais de construção e congêneres","16.0","Outras telhas, cumeeira e caixa d’água, inclusive sua tampa, de plástico, mesmo reforçadas com fibra de vidro"
"cest_1001700","10.017.00","10. Materiais de construção e congêneres","17.0","Artefatos para apetrechamento de construções, de plásticos, não especificados nem compreendidos em outras posições, incluindo persianas, sancas, molduras, apliques e rosetas, caixilhos de polietileno e outros plásticos, exceto os descritos nos CEST 10.015.00 e 10.016.00"
"cest_1001700","10.017.00","10. Materiais de construção e congêneres","17.0","Artefatos para apetrechamento de construções, de plásticos, não especificados nem compreendidos em outras posições, incluindo persianas, sancas, molduras, apliques e rosetas, caixilhos de polietileno e outros plásticos, exceto os descritos nos CEST 10.015.00 e 10.016.00"
"cest_1001800","10.018.00","10. Materiais de construção e congêneres","18.0","Portas, janelas e seus caixilhos, alizares e soleiras"
"cest_1001900","10.019.00","10. Materiais de construção e congêneres","19.0","Postigos, estores (incluídas as venezianas) e artefatos semelhantes e suas partes"
"cest_1002000","10.020.00","10. Materiais de construção e congêneres","20.0","Outras obras de plástico, para uso na construção"
"cest_1002100","10.021.00","10. Materiais de construção e congêneres","21.0","Papel de parede e revestimentos de parede semelhantes; papel para vitrais"
"cest_1002200","10.022.00","10. Materiais de construção e congêneres","22.0","Telhas de concreto"
"cest_1002300","10.023.00","10. Materiais de construção e congêneres","23.0","Telha, cumeeira e caixa d’água, inclusive sua tampa, de fibrocimento, cimento-celulose"
"cest_1002400","10.024.00","10. Materiais de construção e congêneres","24.0","Caixas d'água, tanques e reservatórios e suas tampas, telhas, calhas, cumeeiras e afins, de fibrocimento, cimento-celulose ou semelhantes, contendo ou não amianto, exceto os descritos no item 23.0"
"cest_1002500","10.025.00","10. Materiais de construção e congêneres","25.0","Tijolos, placas (lajes), ladrilhos e outras peças cerâmicas de farinhas siliciosas fósseis (""kieselghur"", tripolita, diatomita, por exemplo) ou de terras siliciosas semelhantes"
"cest_1002600","10.026.00","10. Materiais de construção e congêneres","26.0","Tijolos, placas (lajes), ladrilhos e peças cerâmicas semelhantes, para uso na construção, refratários, que não sejam de farinhas siliciosas fósseis nem de terras siliciosas semelhantes"
"cest_1002700","10.027.00","10. Materiais de construção e congêneres","27.0","Tijolos para construção, tijoleiras, tapa-vigas e produtos semelhantes, de cerâmica"
"cest_1002800","10.028.00","10. Materiais de construção e congêneres","28.0","Telhas, elementos de chaminés, condutores de fumaça, ornamentos arquitetônicos, de cerâmica, e outros produtos cerâmicos para uso na construção"
"cest_1002900","10.029.00","10. Materiais de construção e congêneres","29.0","Tubos, calhas ou algerozes e acessórios para canalizações, de cerâmica"
"cest_1003000","10.030.00","10. Materiais de construção e congêneres","30.0","Ladrilhos e placas de cerâmica, exclusivamente para pavimentação ou revestimento"
"cest_1003000","10.030.00","10. Materiais de construção e congêneres","30.0","Ladrilhos e placas de cerâmica, exclusivamente para pavimentação ou revestimento"
"cest_1003001","10.030.01","10. Materiais de construção e congêneres","30.1","Cubos, pastilhas e artigos semelhantes de cerâmica, mesmo com suporte."
"cest_1003001","10.030.01","10. Materiais de construção e congêneres","30.1","Cubos, pastilhas e artigos semelhantes de cerâmica, mesmo com suporte."
"cest_1003100","10.031.00","10. Materiais de construção e congêneres","31.0","Pias, lavatórios, colunas para lavatórios, banheiras, bidês, sanitários, caixas de descarga, mictórios e aparelhos fixos semelhantes para usos sanitários, de cerâmica"
"cest_1003200","10.032.00","10. Materiais de construção e congêneres","32.0","Artefatos de higiene/toucador de cerâmica"
"cest_1003300","10.033.00","10. Materiais de construção e congêneres","33.0","Vidro vazado ou laminado, em chapas, folhas ou perfis, mesmo com camada absorvente, refletora ou não, mas sem qualquer outro trabalho"
"cest_1003400","10.034.00","10. Materiais de construção e congêneres","34.0","Vidro estirado ou soprado, em folhas, mesmo com camada absorvente, refletora ou não, mas sem qualquer outro trabalho"
"cest_1003500","10.035.00","10. Materiais de construção e congêneres","35.0","Vidro flotado e vidro desbastado ou polido em uma ou em ambas as faces, em chapas ou em folhas, mesmo com camada absorvente, refletora ou não, mas sem qualquer outro trabalho"
"cest_1003600","10.036.00","10. Materiais de construção e congêneres","36.0","Vidros temperados"
"cest_1003700","10.037.00","10. Materiais de construção e congêneres","37.0","Vidros laminados"
"cest_1003800","10.038.00","10. Materiais de construção e congêneres","38.0","Vidros isolantes de paredes múltiplas"
